transaction_id,transaction_amount,policy_code,other_feature,is_fraud
txn_01551,98.0,1,0.442,0
txn_01552,95.93,1,4.149,0
txn_01553,82.44,1,0.869,0
txn_01554,83.46,1,2.565,0
txn_01555,95.47,1,0.769,0
txn_01556,107.35,1,4.727,0
txn_01557,118.27,1,0.271,0
txn_01558,83.94,1,0.393,0
txn_01559,129.85,3,1.359,0
txn_01560,94.58,1,0.171,0
txn_01561,99.57,2,0.436,0
txn_01562,85.06,1,5.756,0
txn_01563,51.52,1,7.501,0
txn_01564,117.68,1,0.944,0
txn_01565,114.74,1,5.135,0
txn_01566,94.37,1,1.574,0
txn_01567,101.34,1,0.629,0
txn_01568,110.32,1,2.424,0
txn_01569,68.75,2,2.151,0
txn_01570,89.42,1,9.043,0
txn_01571,115.89,1,0.616,0
txn_01572,74.91,1,2.23,0
txn_01573,105.87,1,0.107,0
txn_01574,72.87,1,0.241,0
txn_01575,109.33,1,0.008,0
txn_01576,99.29,2,15.05,0
txn_01577,67.7,1,3.242,0
txn_01578,123.29,1,3.09,0
txn_01579,85.31,1,1.426,0
txn_01580,83.79,2,0.714,0
txn_01581,104.01,1,0.328,0
txn_01582,122.97,1,0.67,0
txn_01583,79.68,1,0.943,0
txn_01584,101.23,1,2.824,0
txn_01585,108.58,1,1.552,0
txn_01586,113.86,1,0.161,0
txn_01587,103.53,1,0.036,0
txn_01588,92.66,1,0.216,0
txn_01589,83.45,1,1.057,0
txn_01590,101.72,1,5.412,0
txn_01591,78.56,1,2.029,0
txn_01592,41.57,1,3.237,0
txn_01593,108.73,1,1.256,0
txn_01594,118.08,1,0.898,0
txn_01595,52.74,1,0.229,0
txn_01596,79.81,2,4.174,0
txn_01597,112.38,2,3.057,0
txn_01598,141.15,1,0.368,0
txn_01599,100.42,1,1.436,0
txn_01600,85.44,1,1.336,0
txn_01601,96.34,1,1.962,0
txn_01602,127.5,1,5.844,0
txn_01603,87.08,1,1.734,0
txn_01604,84.02,1,1.554,0
txn_01605,90.35,1,0.103,0
txn_01606,80.93,1,0.13,0
txn_01607,102.45,1,0.415,0
txn_01608,132.49,1,0.066,0
txn_01609,106.46,1,2.72,0
txn_01610,94.95,2,2.57,0
txn_01611,94.16,3,0.292,0
txn_01612,68.74,1,3.617,0
txn_01613,117.66,1,0.336,0
txn_01614,98.44,1,0.717,0
txn_01615,96.39,1,0.573,0
txn_01616,163.86,1,0.931,0
txn_01617,105.98,1,0.588,0
txn_01618,84.96,1,1.343,0
txn_01619,91.47,1,1.046,0
txn_01620,122.97,1,8.62,0
txn_01621,102.27,1,0.115,0
txn_01622,71.23,1,0.307,0
txn_01623,118.38,1,0.109,0
txn_01624,86.64,3,1.966,0
txn_01625,137.47,1,0.112,0
txn_01626,121.6,1,3.621,0
txn_01627,91.05,2,1.435,0
txn_01628,125.62,3,1.497,0
txn_01629,101.36,1,1.649,0
txn_01630,117.06,2,0.375,0
txn_01631,109.69,1,0.441,0
txn_01632,83.07,1,0.768,0
txn_01633,87.13,1,1.8,0
txn_01634,120.6,1,0.472,0
txn_01635,93.3,1,0.247,0
txn_01636,91.93,1,7.021,0
txn_01637,80.9,1,0.044,0
txn_01638,108.47,1,3.246,0
txn_01639,141.25,1,3.103,0
txn_01640,78.65,1,0.705,0
txn_01641,100.48,1,0.292,0
txn_01642,128.24,1,0.315,0
txn_01643,98.41,1,2.391,0
txn_01644,109.05,2,2.059,0
txn_01645,78.75,1,3.053,0
txn_01646,108.57,1,5.545,0
txn_01647,96.26,1,2.355,0
txn_01648,119.71,1,0.339,0
txn_01649,123.75,1,0.558,0
txn_01650,151.79,1,3.693,0
txn_01651,111.59,1,0.47,0
txn_01652,106.52,1,0.151,0
txn_01653,103.89,2,2.43,0
txn_01654,92.94,1,1.03,0
txn_01655,106.77,1,5.052,0
txn_01656,94.09,3,2.101,0
txn_01657,103.37,1,0.19,0
txn_01658,126.35,1,5.908,0
txn_01659,79.87,1,0.598,0
txn_01660,122.8,1,0.823,0
txn_01661,126.34,1,1.029,0
txn_01662,97.64,1,0.105,0
txn_01663,57.56,1,1.372,0
txn_01664,87.84,1,0.263,0
txn_01665,125.94,1,1.025,0
txn_01666,99.54,1,0.864,0
txn_01667,80.01,1,2.964,0
txn_01668,89.9,2,3.251,0
txn_01669,116.81,1,0.333,0
txn_01670,110.93,1,0.913,0
txn_01671,95.22,1,0.935,0
txn_01672,92.66,1,0.328,0
txn_01673,92.16,1,3.203,0
txn_01674,81.55,1,2.457,0
txn_01675,132.31,2,0.422,0
txn_01676,93.55,2,0.914,0
txn_01677,124.34,1,0.224,0
txn_01678,130.43,1,1.979,0
txn_01679,119.97,1,0.259,0
txn_01680,91.37,1,8.528,0
txn_01681,108.07,1,3.034,0
txn_01682,99.52,1,0.989,0
txn_01683,81.93,1,1.728,0
txn_01684,106.49,1,4.846,0
txn_01685,76.42,1,1.615,0
txn_01686,123.75,2,0.384,0
txn_01687,90.71,1,0.952,0
txn_01688,104.02,1,3.705,0
txn_01689,105.67,1,2.067,0
txn_01690,94.82,1,2.104,0
txn_01691,111.73,1,4.032,0
txn_01692,90.5,1,4.488,0
txn_01693,117.43,1,5.046,0
txn_01694,73.08,1,0.199,0
txn_01695,102.53,1,1.571,0
txn_01696,138.78,1,2.698,0
txn_01697,79.99,1,2.829,0
txn_01698,86.45,2,1.866,0
txn_01699,110.28,1,0.365,0
txn_01700,103.59,1,3.193,0
txn_01701,107.01,1,2.547,0
txn_01702,109.78,3,0.18,0
txn_01703,112.69,1,1.247,0
txn_01704,122.19,1,0.382,0
txn_01705,108.2,1,0.823,0
txn_01706,95.17,1,0.036,0
txn_01707,113.45,1,1.023,0
txn_01708,138.0,1,1.596,0
txn_01709,97.35,3,1.933,0
txn_01710,80.51,1,2.178,0
txn_01711,122.14,1,3.619,0
txn_01712,97.59,1,0.485,0
txn_01713,56.55,1,0.257,0
txn_01714,116.95,2,3.815,0
txn_01715,89.29,1,0.341,0
txn_01716,98.19,1,7.359,0
txn_01717,106.64,1,3.697,0
txn_01718,103.81,1,1.39,0
txn_01719,114.19,1,7.971,0
txn_01720,91.29,1,0.205,0
txn_01721,110.26,2,0.722,0
txn_01722,94.81,2,2.033,0
txn_01723,114.78,1,0.862,0
txn_01724,112.31,3,5.273,0
txn_01725,81.29,1,0.136,0
txn_01726,121.72,1,1.594,0
txn_01727,89.28,1,1.787,0
txn_01728,116.16,1,2.115,0
txn_01729,107.35,1,0.591,0
txn_01730,136.76,1,0.907,0
txn_01731,95.53,1,3.712,0
txn_01732,93.01,1,0.434,0
txn_01733,99.61,1,3.507,0
txn_01734,93.94,1,1.654,0
txn_01735,116.0,1,2.873,0
txn_01736,67.67,1,2.501,0
txn_01737,78.93,1,0.465,0
txn_01738,78.64,1,1.682,0
txn_01739,119.01,2,4.046,0
txn_01740,134.21,1,1.132,0
txn_01741,97.91,1,6.798,0
txn_01742,96.62,2,1.204,0
txn_01743,101.4,1,0.308,0
txn_01744,123.24,1,0.987,0
txn_01745,81.45,1,6.061,0
txn_01746,104.77,2,0.771,0
txn_01747,119.5,1,4.051,0
txn_01748,110.02,1,4.261,0
txn_01749,103.79,1,0.862,0
txn_01750,120.02,1,0.174,0
txn_01751,45.94,1,2.579,0
txn_01752,113.56,1,0.747,0
txn_01753,86.92,1,3.055,0
txn_01754,63.39,2,1.169,0
txn_01755,110.22,1,1.328,0
txn_01756,127.47,1,3.009,0
txn_01757,97.25,2,0.964,0
txn_01758,119.06,1,1.171,0
txn_01759,132.25,1,0.944,0
txn_01760,126.3,1,0.916,0
txn_01761,132.8,2,1.493,0
txn_01762,114.84,1,3.309,0
txn_01763,101.51,1,0.898,0
txn_01764,67.96,2,1.486,0
txn_01765,95.08,1,2.222,0
txn_01766,83.14,2,0.628,0
txn_01767,143.42,3,0.65,0
txn_01768,96.48,1,5.418,0
txn_01769,102.46,1,2.571,0
txn_01770,111.03,1,1.722,0
txn_01771,100.87,1,2.087,0
txn_01772,133.9,1,0.059,0
txn_01773,87.55,1,1.925,0
txn_01774,103.89,2,1.425,0
txn_01775,85.15,1,1.578,0
txn_01776,73.6,1,0.891,0
txn_01777,87.76,2,0.17,0
txn_01778,99.26,3,0.43,0
txn_01779,91.41,1,6.021,0
txn_01780,86.15,3,1.051,0
txn_01781,71.87,1,1.257,0
txn_01782,98.34,2,0.108,0
txn_01783,69.91,1,0.077,0
txn_01784,115.2,1,2.526,0
txn_01785,101.65,1,1.545,0
txn_01786,70.85,1,1.421,0
txn_01787,93.82,1,0.557,0
txn_01788,84.96,1,2.731,0
txn_01789,106.38,1,0.368,0
txn_01790,126.81,2,0.421,0
txn_01791,62.5,1,1.235,0
txn_01792,102.3,1,0.675,0
txn_01793,96.8,1,0.569,0
txn_01794,113.43,1,2.073,0
txn_01795,104.26,2,2.105,0
txn_01796,84.96,2,3.48,0
txn_01797,93.62,1,1.082,0
txn_01798,84.08,1,0.152,0
txn_01799,121.52,1,0.639,0
txn_01800,100.43,1,7.825,0
txn_01801,138.02,2,1.814,0
txn_01802,98.79,1,2.474,0
txn_01803,85.83,1,0.015,0
txn_01804,69.73,1,1.46,0
txn_01805,63.94,1,0.077,0
txn_01806,68.32,3,1.684,0
txn_01807,105.34,1,5.071,0
txn_01808,110.17,1,6.91,0
txn_01809,68.38,1,1.555,0
txn_01810,117.9,1,1.226,0
txn_01811,90.34,1,5.801,0
txn_01812,102.94,1,2.239,0
txn_01813,132.24,1,0.134,0
txn_01814,117.94,1,1.254,0
txn_01815,94.63,1,0.55,0
txn_01816,82.18,1,1.269,0
txn_01817,56.96,1,1.216,0
txn_01818,85.62,1,1.745,0
txn_01819,95.78,1,0.883,0
txn_01820,80.26,1,0.359,0
txn_01821,97.37,1,1.401,0
txn_01822,101.54,1,3.546,0
txn_01823,95.5,1,2.181,0
txn_01824,87.0,1,0.826,0
txn_01825,103.37,1,5.483,0
txn_01826,108.84,1,4.866,0
txn_01827,78.19,1,0.47,0
txn_01828,128.22,1,0.08,0
txn_01829,98.03,1,2.704,0
txn_01830,100.38,2,3.516,0
txn_01831,114.16,1,6.876,0
txn_01832,104.66,1,4.412,0
txn_01833,119.06,1,1.835,0
txn_01834,105.74,1,1.51,0
txn_01835,87.75,1,0.056,0
txn_01836,107.23,1,0.566,0
txn_01837,77.13,2,1.231,0
txn_01838,102.17,1,1.98,0
txn_01839,99.34,3,1.63,0
txn_01840,95.84,1,2.715,0
txn_01841,97.43,1,0.656,0
txn_01842,62.36,1,1.665,0
txn_01843,89.03,1,0.185,0
txn_01844,101.86,1,1.068,0
txn_01845,103.2,1,2.774,0
txn_01846,79.45,1,2.364,0
txn_01847,125.31,2,9.343,0
txn_01848,82.68,2,0.651,0
txn_01849,119.39,1,1.379,0
txn_01850,108.54,1,0.8,0
txn_01851,87.08,1,1.162,0
txn_01852,135.51,1,3.889,0
txn_01853,76.13,1,2.305,0
txn_01854,118.38,1,4.282,0
txn_01855,120.01,1,0.455,0
txn_01856,86.59,1,4.133,0
txn_01857,127.85,3,0.123,0
txn_01858,95.0,1,4.389,0
txn_01859,105.77,2,0.798,0
txn_01860,105.21,1,0.755,0
txn_01861,97.31,1,1.435,0
txn_01862,116.22,1,5.65,0
txn_01863,115.87,1,0.098,0
txn_01864,65.03,1,0.868,0
txn_01865,126.09,1,3.884,0
txn_01866,66.75,1,1.009,0
txn_01867,120.65,1,0.444,0
txn_01868,122.53,1,1.106,0
txn_01869,78.18,1,0.974,0
txn_01870,91.78,1,4.94,0
txn_01871,77.89,1,2.87,0
txn_01872,95.7,1,1.407,0
txn_01873,93.84,1,8.908,0
txn_01874,115.59,3,1.252,0
txn_01875,126.21,1,0.12,0
txn_01876,127.91,1,0.608,0
txn_01877,88.76,1,1.146,0
txn_01878,95.82,1,0.341,0
txn_01879,66.33,1,5.896,0
txn_01880,83.88,1,2.912,0
txn_01881,119.3,1,0.625,0
txn_01882,132.31,1,1.787,0
txn_01883,75.31,1,2.556,0
txn_01884,88.15,1,5.67,0
txn_01885,99.47,1,4.268,0
txn_01886,105.6,2,1.448,0
txn_01887,83.81,1,2.98,0
txn_01888,108.48,1,1.652,0
txn_01889,90.52,1,1.609,0
txn_01890,99.71,1,0.244,0
txn_01891,110.93,3,0.27,0
txn_01892,100.13,1,1.508,0
txn_01893,91.27,2,0.626,0
txn_01894,97.81,2,0.043,0
txn_01895,98.23,1,2.566,0
txn_01896,92.6,1,0.066,0
txn_01897,94.82,1,1.809,0
txn_01898,131.97,3,1.55,0
txn_01899,111.22,1,6.936,0
txn_01900,94.09,1,1.324,0
txn_01901,113.94,1,0.131,0
txn_01902,93.32,1,1.605,0
txn_01903,123.46,1,3.679,0
txn_01904,107.39,1,11.52,0
txn_01905,97.85,2,1.125,0
txn_01906,108.95,2,0.772,0
txn_01907,68.58,2,4.743,0
txn_01908,77.46,1,0.425,0
txn_01909,76.12,1,1.911,0
txn_01910,102.86,1,1.041,0
txn_01911,134.65,1,0.084,0
txn_01912,144.63,1,0.853,0
txn_01913,112.76,1,0.616,0
txn_01914,110.02,1,2.317,0
txn_01915,63.98,3,5.944,0
txn_01916,89.15,1,0.624,0
txn_01917,84.24,1,3.337,0
txn_01918,87.58,1,0.114,0
txn_01919,96.64,1,1.545,0
txn_01920,90.56,1,0.146,0
txn_01921,60.41,2,5.437,0
txn_01922,114.96,2,2.908,0
txn_01923,78.55,2,2.146,0
txn_01924,104.78,3,3.473,0
txn_01925,141.48,1,2.086,0
txn_01926,81.61,1,6.944,0
txn_01927,49.39,1,2.503,0
txn_01928,94.28,1,5.171,0
txn_01929,122.02,1,1.456,0
txn_01930,139.17,1,0.249,0
txn_01931,75.41,1,1.502,0
txn_01932,109.93,1,0.271,0
txn_01933,90.69,1,1.795,0
txn_01934,97.88,1,1.317,0
txn_01935,152.89,1,1.949,0
txn_01936,69.94,1,0.02,0
txn_01937,105.07,1,0.433,0
txn_01938,109.35,1,1.352,0
txn_01939,121.72,1,6.012,0
txn_01940,101.96,1,0.968,0
txn_01941,106.16,1,1.105,0
txn_01942,92.17,1,2.508,0
txn_01943,105.38,1,1.852,0
txn_01944,93.14,1,0.71,0
txn_01945,112.43,1,1.058,0
txn_01946,92.61,1,0.491,0
txn_01947,107.54,1,6.764,0
txn_01948,99.41,1,0.28,0
txn_01949,122.52,1,0.93,0
txn_01950,98.97,1,0.052,0
txn_01951,4645.39,1,0.501,1
txn_01952,5252.38,1,3.033,1
txn_01953,4818.85,1,0.449,1
txn_01954,4869.25,1,0.167,1
txn_01955,4880.87,1,1.287,1
txn_01956,5274.89,1,0.02,1
txn_01957,4572.87,1,0.177,1
txn_01958,5627.55,1,3.297,1
txn_01959,5211.21,1,2.952,1
txn_01960,5044.65,1,4.933,1
txn_01961,4989.02,1,3.855,1
txn_01962,5057.11,2,2.299,1
txn_01963,5104.22,1,0.108,1
txn_01964,5129.04,1,3.054,1
txn_01965,5111.12,1,3.735,1
txn_01966,5017.92,1,3.21,1
txn_01967,4960.53,1,1.421,1
txn_01968,4969.75,1,0.53,1
txn_01969,4961.02,1,3.733,1
txn_01970,5226.75,2,2.598,1
txn_01971,5118.71,1,7.902,1
txn_01972,4411.92,1,0.338,1
txn_01973,5131.18,2,0.512,1
txn_01974,5038.95,1,0.476,1
txn_01975,4996.26,2,3.146,1
txn_01976,4922.3,1,0.414,1
txn_01977,5224.82,2,0.138,1
txn_01978,5189.51,1,13.087,1
txn_01979,4845.42,1,0.05,1
txn_01980,5081.41,2,3.607,1
txn_01981,4805.67,1,0.909,1
txn_01982,4724.08,1,3.685,1
txn_01983,4874.66,1,1.618,1
txn_01984,5172.48,1,4.638,1
txn_01985,5190.63,1,5.213,1
txn_01986,5102.62,1,0.018,1
txn_01987,5145.02,1,0.157,1
txn_01988,5103.24,1,0.576,1
txn_01989,4871.7,1,2.213,1
txn_01990,5086.38,1,4.383,1
txn_01991,5160.08,1,1.232,1
txn_01992,5150.86,1,1.868,1
txn_01993,5237.78,1,0.418,1
txn_01994,5141.66,1,3.269,1
txn_01995,5070.29,1,6.842,1
txn_01996,5214.03,1,0.626,1
txn_01997,4994.7,1,1.366,1
txn_01998,4823.63,2,0.18,1
txn_01999,4967.39,1,1.638,1
txn_02000,4851.02,1,1.397,1
